Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Austin Rivers,PG,26,HOU,20,708,9.0,.510,.609,.109,1.4,7.0,4.1,14.3,1.0,0.8,6.6,13.9,0.7,0.1,0.8,.054,-0.5,-2.1,-2.6,-0.1
Devin Robinson,SF,23,WAS,4,32,26.3,.607,.000,.462,6.7,17.7,12.0,10.3,4.4,2.7,0.0,20.9,0.1,0.1,0.2,.229,1.4,1.2,2.6,0.0
Duncan Robinson,PF,24,MIA,4,29,6.6,.500,1.000,.000,0.0,18.4,9.1,0.0,1.7,0.0,0.0,8.8,0.0,0.0,0.0,.067,-4.5,-2.8,-7.3,0.0
Glenn Robinson,SF,25,DET,31,424,6.9,.483,.359,.282,2.2,7.8,4.9,4.5,1.3,1.0,10.2,14.7,-0.1,0.4,0.2,.026,-4.4,-0.5,-5.0,-0.3
Jerome Robinson,SG,21,LAC,17,150,9.8,.578,.588,.039,2.2,9.6,6.0,2.9,0.6,1.0,3.7,15.2,0.2,0.1,0.2,.071,-0.3,-3.0,-3.3,0.0
Mitchell Robinson,C,20,NYK,36,618,18.7,.663,.000,.405,12.4,12.4,12.4,4.8,2.0,9.7,11.8,11.1,1.4,0.8,2.2,.169,0.2,5.2,5.4,1.1
Rajon Rondo,PG,32,LAL,19,531,13.3,.493,.257,.102,2.6,16.2,9.6,37.1,1.7,0.3,20.5,17.1,0.3,0.6,0.9,.083,-1.5,0.3,-1.2,0.1
Derrick Rose,PG,30,MIN,39,1121,19.5,.562,.222,.212,2.4,8.1,5.2,27.7,1.1,0.8,9.3,26.2,2.4,0.4,2.8,.121,2.8,-2.6,0.2,0.6
Terrence Ross,SG,27,ORL,53,1404,14.4,.547,.505,.115,1.4,12.1,6.7,9.5,1.7,1.2,7.4,23.1,0.6,1.4,2.1,.071,0.2,-1.3,-1.1,0.3
Terry Rozier,PG,24,BOS,52,1195,13.3,.495,.499,.145,2.2,16.9,9.5,18.7,1.9,1.1,8.9,18.3,0.8,1.8,2.6,.106,-0.8,0.7,0.0,0.6
Ricky Rubio,PG,28,UTA,47,1348,13.1,.518,.377,.272,1.5,11.7,6.6,32.1,2.2,0.5,19.1,23.0,0.1,1.8,1.9,.068,-1.0,0.3,-0.7,0.5
D'Angelo Russell,PG,22,BRK,53,1573,19.1,.536,.413,.117,2.0,11.5,6.7,38.3,1.9,0.8,13.7,30.3,1.8,1.5,3.3,.100,3.4,-0.9,2.6,1.8
Domantas Sabonis,C,22,IND,50,1244,22.7,.641,.024,.424,12.1,29.1,20.8,17.4,1.3,1.7,16.3,23.1,3.3,2.3,5.6,.215,1.9,2.2,4.1,1.9
Brandon Sampson,SG,21,CHI,2,25,6.0,.625,.750,.000,0.0,13.0,6.5,5.6,0.0,0.0,0.0,7.1,0.0,0.0,0.0,.062,-2.7,-2.4,-5.1,0.0
Dario Saric,PF,24,TOT,51,1254,11.5,.534,.475,.205,6.2,18.1,12.2,8.5,1.0,0.4,11.4,17.2,0.9,1.0,1.9,.072,-0.7,-1.1,-1.8,0.1
Dario Saric,PF,24,PHI,13,396,8.2,.496,.530,.227,5.8,17.1,11.6,8.9,0.5,0.6,14.7,18.0,-0.1,0.3,0.2,.027,-2.4,-1.4,-3.9,-0.2
Dario Saric,PF,24,MIN,38,858,13.0,.552,.449,.195,6.4,18.6,12.4,8.4,1.3,0.3,9.8,16.9,1.0,0.7,1.7,.093,0.0,-0.9,-0.9,0.2
Tomas Satoransky,SG,27,WAS,52,1243,14.0,.591,.299,.276,3.5,10.2,6.8,22.9,2.0,0.6,15.2,13.8,2.1,0.7,2.8,.109,0.1,-0.7,-0.7,0.4
Dennis Schroder,PG,25,OKC,50,1428,13.6,.515,.301,.206,1.5,10.9,6.1,21.8,1.5,0.5,13.6,25.0,0.4,1.7,2.1,.070,-1.6,-1.3,-2.9,-0.3
Mike Scott,PF,30,LAC,50,702,9.9,.522,.584,.082,3.6,20.6,12.4,8.1,1.2,0.9,9.9,15.2,0.2,0.7,0.9,.061,-1.3,-0.5,-1.8,0.0
Thabo Sefolosha,SF,34,UTA,26,289,11.4,.616,.483,.241,1.5,25.9,13.8,4.8,3.8,0.3,18.9,11.7,0.0,0.6,0.6,.104,-3.3,2.9,-0.4,0.1
Wayne Selden,SG,24,TOT,46,754,8.5,.514,.391,.189,3.0,7.6,5.2,12.5,1.0,0.9,13.7,17.8,-0.3,0.4,0.2,.011,-3.2,-1.9,-5.1,-0.6
Wayne Selden,SG,24,MEM,32,455,9.0,.495,.391,.180,3.9,7.3,5.6,12.7,1.1,1.3,11.7,19.7,-0.2,0.4,0.2,.016,-3.2,-1.8,-5.0,-0.3
Wayne Selden,SG,24,CHI,14,299,7.7,.553,.390,.208,1.5,8.0,4.7,12.3,0.8,0.3,17.6,15.0,0.0,0.1,0.0,.004,-3.3,-2.1,-5.4,-0.3
Collin Sexton,PG,20,CLE,53,1573,9.8,.483,.178,.213,2.5,9.1,5.7,15.3,0.9,0.2,13.0,25.2,-1.3,-0.4,-1.7,-0.053,-3.3,-3.6,-6.9,-1.9
Landry Shamet,SG,21,PHI,53,1074,11.2,.611,.705,.159,1.4,6.1,3.8,7.6,1.1,0.6,6.4,15.1,1.7,0.7,2.3,.104,1.2,-2.4,-1.2,0.2
Iman Shumpert,SG,28,SAC,41,1064,9.9,.504,.579,.121,1.8,10.3,6.0,10.3,2.1,1.5,9.4,15.3,0.2,0.9,1.1,.050,-0.8,0.3,-0.6,0.4
Pascal Siakam,PF,24,TOR,52,1635,18.3,.633,.205,.309,5.6,18.0,11.9,13.5,1.5,1.7,12.8,19.0,3.8,2.1,5.9,.173,2.0,1.7,3.7,2.3
Ben Simmons,PG,22,PHI,52,1752,21.2,.591,.002,.465,7.4,22.1,15.0,36.7,1.8,1.8,19.4,22.1,3.7,2.4,6.1,.168,1.9,2.7,4.7,2.9
Jonathon Simmons,SG,29,ORL,41,845,7.6,.445,.290,.252,2.9,10.1,6.4,16.2,1.0,1.4,15.0,19.4,-1.0,0.7,-0.3,-0.020,-4.9,-0.8,-5.7,-0.8
Kobi Simmons,G,21,CLE,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.037,-6.3,-1.2,-7.5,0.0
Anfernee Simons,SG,19,POR,10,57,-4.7,.291,.333,.167,0.0,12.7,6.5,9.5,0.0,0.0,18.9,23.6,-0.3,0.0,-0.3,-0.267,-12.3,-3.8,-16.1,-0.2
Marcus Smart,SG,24,BOS,51,1364,12.9,.556,.633,.255,2.6,8.5,5.5,19.6,3.2,1.3,16.2,13.8,1.5,2.2,3.7,.130,0.5,1.6,2.1,1.4
Dennis Smith,PG,21,DAL,32,908,11.7,.527,.350,.230,2.2,9.1,5.7,24.0,2.1,1.0,20.3,23.1,-0.5,1.0,0.5,.024,-1.8,-0.1,-1.9,0.0
Ish Smith,PG,30,DET,26,591,8.9,.479,.369,.080,0.2,8.5,4.1,19.4,0.9,1.0,10.0,18.7,-0.1,0.5,0.4,.032,-2.9,-1.5,-4.4,-0.4
J.R. Smith,SG,33,CLE,11,222,7.9,.444,.494,.127,0.0,9.4,4.5,14.0,2.5,1.2,11.7,18.7,-0.2,0.1,-0.2,-0.040,-3.3,-2.0,-5.3,-0.2
Jason Smith,C-PF,32,TOT,18,170,10.6,.507,.380,.280,8.9,21.9,15.3,10.3,0.8,3.5,17.6,17.1,0.0,0.2,0.2,.053,-3.9,0.3,-3.6,-0.1
Jason Smith,C,32,WAS,12,130,11.9,.520,.270,.324,9.1,22.6,15.7,12.5,0.4,3.3,14.2,16.2,0.1,0.1,0.2,.075,-3.0,0.0,-3.0,0.0
Jason Smith,PF,32,MIL,6,40,6.4,.468,.692,.154,8.3,19.5,14.3,3.1,2.3,4.3,26.5,19.9,-0.1,0.1,0.0,-0.016,-6.7,1.2,-5.4,0.0
Tony Snell,SG,27,MIL,51,874,11.9,.613,.599,.150,2.7,9.7,6.4,6.5,1.0,1.0,6.7,13.6,1.4,1.1,2.5,.135,0.2,-0.6,-0.4,0.4
Ray Spalding,PF,21,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.005,-6.2,0.7,-5.5,0.0
Omari Spellman,PF,21,ATL,35,592,11.9,.516,.522,.202,9.0,15.6,12.2,6.8,1.6,3.0,11.4,15.0,0.4,0.4,0.8,.064,-1.4,0.1,-1.3,0.1
Nik Stauskas,SG,25,POR,44,673,10.9,.545,.546,.157,1.6,10.7,6.3,12.8,1.0,0.5,14.0,17.9,0.3,0.4,0.8,.055,-0.9,-1.8,-2.7,-0.1
D.J. Stephens,SG,28,MEM,1,7,5.6,.500,.000,.000,0.0,0.0,0.0,0.0,7.2,0.0,33.3,19.5,0.0,0.0,0.0,-0.117,-10.1,2.5,-7.5,0.0
Lance Stephenson,SG,28,LAL,52,830,13.2,.547,.449,.159,3.1,16.1,9.8,18.3,1.8,0.5,16.2,21.2,0.2,1.0,1.2,.070,-1.0,-0.2,-1.2,0.2
Edmond Sumner,PG,23,IND,13,105,1.3,.285,.406,.219,5.4,11.4,8.5,6.1,2.8,2.6,14.6,17.0,-0.4,0.2,-0.2,-0.090,-8.1,1.4,-6.7,-0.1
Caleb Swanigan,PF,21,POR,18,145,3.2,.372,.114,.159,9.7,27.7,19.0,6.3,1.3,0.0,25.4,18.4,-0.4,0.2,-0.3,-0.086,-8.9,-0.6,-9.5,-0.3
Jayson Tatum,SF,20,BOS,52,1608,15.8,.552,.324,.218,3.4,17.8,10.6,8.9,1.5,2.3,9.2,22.5,1.5,2.5,4.0,.118,-0.9,0.5,-0.4,0.6
Jeff Teague,PG,30,MIN,31,939,14.9,.522,.280,.379,1.2,7.4,4.3,37.1,1.8,1.2,17.4,18.5,1.2,0.6,1.7,.089,-0.2,-2.1,-2.3,-0.1
Garrett Temple,SG,32,MEM,49,1530,8.8,.551,.543,.196,1.3,10.3,5.7,6.9,1.6,1.6,11.4,14.1,0.1,1.6,1.7,.053,-1.9,0.6,-1.3,0.3
Milos Teodosic,PG,31,LAC,15,150,6.7,.557,.675,.175,2.2,8.9,5.7,29.0,0.9,0.5,32.8,18.1,-0.1,0.1,-0.1,-0.017,-2.7,-3.1,-5.8,-0.1
Jared Terrell,SG,23,MIN,7,67,1.9,.391,.423,.077,1.6,3.2,2.4,14.4,2.2,1.3,20.7,21.2,-0.2,0.0,-0.2,-0.132,-7.1,-2.4,-9.5,-0.1
Emanuel Terry,PF,22,PHO,2,20,20.2,.654,.000,.333,11.1,22.8,16.9,8.0,7.2,0.0,22.5,19.2,0.0,0.0,0.1,.131,-1.0,3.0,1.9,0.0
Daniel Theis,C,26,BOS,38,565,17.3,.618,.246,.335,10.9,18.2,14.5,10.5,1.0,3.5,9.9,16.2,1.5,0.9,2.4,.204,0.9,1.4,2.3,0.6
Khyri Thomas,SG,22,DET,14,120,10.4,.524,.564,.231,1.7,9.5,5.4,5.0,1.6,2.8,6.5,16.3,0.1,0.1,0.2,.077,-2.5,-0.2,-2.7,0.0
Lance Thomas,PF,30,NYK,23,373,6.8,.481,.385,.269,3.0,13.8,8.2,4.1,1.9,1.4,13.0,11.4,-0.1,0.2,0.1,.013,-4.1,0.1,-4.0,-0.2
Klay Thompson,SG,28,GSW,51,1743,16.3,.563,.409,.124,1.4,10.9,6.3,9.0,1.6,1.5,7.6,26.1,1.6,1.5,3.1,.085,0.6,-2.1,-1.5,0.2
Tristan Thompson,C,27,CLE,35,1043,18.8,.547,.000,.258,15.8,26.2,20.8,11.3,1.3,1.3,12.0,17.5,1.9,0.4,2.3,.107,0.5,0.2,0.7,0.7
Sindarius Thornwell,SG,24,LAC,35,181,3.7,.508,.313,.594,1.2,14.2,7.9,7.1,1.0,0.9,24.4,12.5,-0.2,0.1,-0.1,-0.015,-5.4,-0.5,-5.9,-0.2
Anthony Tolliver,PF,33,MIN,36,544,9.1,.612,.883,.233,2.1,13.8,7.9,4.9,1.0,1.6,12.6,11.7,0.5,0.3,0.8,.071,-0.6,-0.8,-1.4,0.1
Karl-Anthony Towns,C,23,MIN,52,1724,25.2,.605,.283,.328,10.8,28.6,19.6,16.2,1.4,4.8,13.0,27.4,4.5,2.6,7.1,.198,4.1,2.6,6.8,3.8
Gary Trent,SG,20,POR,7,33,3.2,.373,.471,.235,0.0,12.5,6.4,4.3,0.0,2.4,5.1,25.3,-0.1,0.0,-0.1,-0.120,-7.9,-4.5,-12.4,-0.1
Allonzo Trier,SG,23,NYK,44,979,12.9,.564,.219,.421,2.5,12.0,7.0,14.3,1.0,1.2,16.5,21.0,0.4,0.3,0.7,.034,-1.9,-1.7,-3.6,-0.4
P.J. Tucker,PF,33,HOU,52,1840,9.3,.545,.710,.136,4.5,15.3,9.7,4.9,2.2,1.1,10.6,10.0,1.3,1.4,2.7,.069,-0.5,1.0,0.5,1.1
Evan Turner,PG,30,POR,51,1228,11.5,.507,.120,.222,2.8,17.3,10.2,22.4,1.1,0.9,18.6,16.3,0.3,1.1,1.4,.057,-2.4,0.7,-1.7,0.1
Myles Turner,C,22,IND,47,1330,18.2,.570,.207,.232,5.7,22.1,14.1,8.9,1.1,8.4,11.1,19.9,1.3,2.8,4.1,.147,-1.5,4.6,3.1,1.7
Ekpe Udoh,C,31,UTA,33,186,17.0,.710,.000,.421,6.5,15.2,10.9,10.4,0.8,7.4,15.1,12.2,0.4,0.3,0.7,.187,-1.4,4.2,2.8,0.2
Tyler Ulis,PG,23,CHI,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.013,-7.0,-0.2,-7.2,0.0
Jonas Valanciunas,C,26,TOR,30,564,24.9,.639,.116,.363,10.5,30.4,20.7,8.5,1.1,3.3,11.5,25.7,1.7,1.0,2.7,.228,1.0,0.4,1.4,0.5
Jarred Vanderbilt,PF,19,DEN,1,4,23.1,.568,,,0.0,82.1,41.0,28.5,12.4,0.0,53.2,20.2,0.0,0.0,0.0,.087,-10.1,14.8,4.7,0.0
Fred VanVleet,PG,24,TOR,47,1261,13.3,.529,.495,.194,1.7,9.0,5.4,23.0,1.5,0.8,11.3,17.7,1.6,1.2,2.8,.106,0.8,-0.7,0.0,0.6
Noah Vonleh,PF,23,NYK,51,1358,14.4,.556,.326,.371,7.1,27.7,17.0,11.5,1.4,2.8,15.0,14.5,1.3,1.3,2.6,.093,-1.2,2.1,0.9,1.0
Nikola Vucevic,C,28,ORL,52,1630,25.6,.577,.179,.163,9.0,32.9,20.7,22.7,1.5,3.1,10.3,28.0,3.4,2.8,6.2,.183,3.2,3.2,6.4,3.5
Dwyane Wade,SG,37,MIA,41,1041,15.1,.510,.306,.268,3.5,11.9,7.7,28.1,1.3,1.6,14.5,26.6,0.2,1.1,1.4,.063,-0.3,-0.6,-0.9,0.3
Moritz Wagner,C,21,LAL,19,125,12.9,.519,.482,.268,6.8,18.2,12.7,9.1,1.1,1.9,12.6,23.7,0.0,0.2,0.1,.056,-2.3,-1.6,-3.8,-0.1
Dion Waiters,SG,27,MIA,13,253,9.2,.447,.568,.063,0.4,11.8,6.1,19.7,1.4,0.3,9.5,21.2,-0.2,0.2,0.0,.007,-2.3,-2.0,-4.4,-0.2
Kemba Walker,PG,28,CHO,52,1783,21.1,.558,.449,.270,1.6,11.9,6.7,27.7,1.7,1.3,10.4,30.9,3.2,1.4,4.6,.125,4.7,-1.5,3.1,2.3
Lonnie Walker,SG,20,SAS,4,29,8.4,.455,.364,.000,0.0,26.3,13.3,4.7,1.7,2.9,8.3,18.2,0.0,0.0,0.0,.001,-6.1,-0.3,-6.4,0.0
John Wall,PG,28,WAS,32,1104,18.3,.527,.306,.317,1.5,10.3,5.8,39.9,2.1,2.3,16.1,29.1,0.5,0.8,1.3,.057,1.1,-1.0,0.1,0.6
Tyrone Wallace,PG,24,LAC,40,398,8.7,.450,.089,.267,4.4,12.1,8.4,7.7,1.9,1.4,9.4,19.2,-0.4,0.4,0.0,-0.001,-4.7,-0.7,-5.4,-0.3
Taurean Waller-Prince,SF,24,ATL,31,850,11.4,.559,.518,.204,1.7,13.4,7.5,10.3,1.8,1.1,14.6,20.6,0.1,0.5,0.6,.034,-1.2,-1.3,-2.5,-0.1
Brad Wanamaker,PG,29,BOS,23,206,14.5,.599,.438,.219,1.0,10.4,5.7,22.0,2.1,0.4,15.6,17.4,0.3,0.3,0.6,.141,-0.6,-1.2,-1.8,0.0
T.J. Warren,SF,25,PHO,43,1360,16.6,.580,.295,.203,2.5,12.0,7.2,7.8,1.8,1.8,7.2,22.8,1.7,0.5,2.3,.080,0.4,-1.7,-1.3,0.2
Julian Washburn,SF,27,MEM,3,21,-3.1,.000,.333,.000,5.3,22.5,13.7,0.0,0.0,0.0,0.0,6.5,-0.1,0.0,0.0,-0.098,-12.3,-3.2,-15.5,-0.1
Yuta Watanabe,SG,24,MEM,8,52,4.6,.397,.333,.400,0.0,22.7,11.1,8.6,1.0,1.9,14.5,18.1,-0.1,0.1,-0.1,-0.072,-9.2,-0.5,-9.7,-0.1
Thomas Welsh,C,22,DEN,9,33,13.9,.643,.700,.200,0.0,13.3,6.6,16.7,0.0,0.0,8.4,15.4,0.1,0.0,0.1,.137,1.1,-4.0,-2.9,0.0
Russell Westbrook,PG,30,OKC,43,1523,20.4,.482,.233,.310,4.2,27.9,15.9,46.7,3.0,0.8,16.7,30.8,0.4,3.2,3.6,.115,1.5,4.3,5.8,3.0
Derrick White,PG,24,SAS,45,1138,14.6,.580,.260,.260,2.1,12.6,7.4,19.6,1.9,1.7,15.3,17.0,1.4,1.1,2.5,.106,0.3,0.6,0.9,0.8
Okaro White,PF,26,WAS,3,6,-4.5,.000,1.000,.000,17.9,18.8,18.4,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,-0.252,-11.2,-8.1,-19.3,0.0
Hassan Whiteside,C,29,MIA,45,1146,21.5,.537,.033,.394,15.7,36.2,25.9,5.7,1.1,7.5,12.8,22.6,0.8,2.7,3.4,.143,-3.4,3.0,-0.4,0.5
Andrew Wiggins,SF,23,MIN,48,1665,11.9,.485,.291,.272,3.4,10.8,7.1,10.1,1.5,1.3,9.2,24.4,-0.5,1.1,0.6,.017,-1.9,-1.2,-3.1,-0.5
Alan Williams,PF,26,BRK,2,10,36.4,.592,.200,.800,21.4,64.4,42.8,38.2,0.0,0.0,12.9,32.8,0.0,0.0,0.1,.303,6.9,3.5,10.4,0.0
C.J. Williams,SG,28,MIN,8,65,2.3,.469,.438,.000,1.6,5.0,3.3,10.5,0.7,0.0,20.0,12.9,-0.1,0.0,-0.1,-0.043,-4.9,-2.8,-7.7,-0.1
Johnathan Williams,C,23,LAL,7,89,10.4,.518,.000,.250,13.1,11.1,12.1,5.9,0.5,3.6,8.3,11.2,0.1,0.1,0.2,.107,-2.1,1.0,-1.1,0.0
Kenrich Williams,SF,24,NOP,17,188,9.7,.569,.392,.078,5.2,20.7,13.1,6.9,0.2,1.3,13.2,13.4,0.1,0.1,0.2,.056,-2.3,-1.5,-3.8,-0.1
Lou Williams,SG,32,LAC,47,1227,21.4,.553,.258,.422,1.8,10.1,6.1,33.5,1.2,0.4,11.9,32.1,2.5,0.7,3.2,.126,3.2,-2.5,0.6,0.8
Marvin Williams,PF,32,CHO,51,1435,13.0,.559,.605,.145,3.3,17.9,10.5,6.2,1.6,2.2,5.6,14.9,1.6,1.5,3.0,.102,0.4,0.4,0.9,1.0
Robert Williams,C,21,BOS,22,198,20.6,.749,.000,.270,10.2,19.5,14.8,3.5,1.5,14.5,16.2,10.7,0.4,0.5,0.9,.227,-1.7,8.0,6.4,0.4
Troy Williams,SF,24,SAC,18,286,11.2,.550,.471,.172,3.2,17.0,10.0,4.6,1.6,2.4,7.9,14.7,0.2,0.3,0.5,.078,-1.8,-0.1,-1.9,0.0
D.J. Wilson,PF,22,MIL,23,417,13.2,.592,.473,.179,5.3,20.1,13.2,6.9,1.1,3.1,8.3,13.3,0.6,0.8,1.3,.151,-0.9,1.7,0.8,0.3
Justise Winslow,PF,22,MIA,46,1351,12.7,.516,.339,.200,3.4,15.5,9.5,21.7,1.6,0.9,15.4,20.5,0.3,1.7,1.9,.069,-1.0,0.6,-0.4,0.5
Christian Wood,PF,23,MIL,7,41,19.6,.578,.211,.316,10.8,28.5,20.2,7.2,0.0,0.0,8.5,24.3,0.1,0.1,0.1,.175,-1.9,-3.5,-5.4,0.0
Delon Wright,PG,26,TOR,47,858,14.3,.529,.315,.181,4.7,10.0,7.4,16.3,2.3,1.4,11.0,16.7,1.0,1.1,2.0,.114,-0.1,0.9,0.8,0.6
Guerschon Yabusele,PF,23,BOS,29,164,12.0,.526,.362,.255,9.7,11.8,10.7,9.9,2.1,3.8,17.4,16.6,0.1,0.3,0.3,.099,-2.2,1.8,-0.5,0.1
Nick Young,SG,33,DEN,4,37,2.5,.500,.889,.000,0.0,3.0,1.5,6.8,0.0,2.4,18.2,12.7,0.0,0.0,0.0,-0.021,-4.0,-2.9,-6.9,0.0
Thaddeus Young,PF,30,IND,52,1563,16.6,.568,.142,.170,9.2,14.3,11.8,9.6,2.5,1.4,10.3,18.0,2.1,2.6,4.7,.144,0.7,1.9,2.6,1.8
Trae Young,PG,20,ATL,52,1564,14.3,.523,.388,.306,2.3,9.1,5.6,37.8,1.3,0.7,19.8,27.2,0.2,0.4,0.7,.020,-0.1,-3.0,-3.2,-0.5
Cody Zeller,C,26,CHO,35,857,16.6,.618,.069,.329,9.0,18.6,13.7,12.5,1.4,2.8,14.5,15.5,1.8,0.9,2.7,.150,0.4,1.7,2.1,0.9
Ante Zizic,C,22,CLE,37,585,16.5,.570,.000,.384,11.0,24.9,17.6,6.5,0.8,2.1,12.6,19.1,0.8,0.2,1.0,.082,-2.3,-1.8,-4.1,-0.3
Ivica Zubac,C,21,LAL,32,497,20.1,.629,.000,.351,11.3,20.9,16.3,7.2,0.4,4.3,12.5,20.6,1.2,0.7,1.9,.181,-1.0,0.5,-0.4,0.2
